Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"TACIT: An open-source text analysis, crawling, and interpretation tool","Behavior Research Methods","","49","2","10.3758/s13428-016-0722-4","Morteza DehghaniKate M. JohnsonJustin GartenReihane BoghratiJoe HooverVijayan BalasubramanianAnurag SinghYuvarani ShankarLinda PulickalAswin RajkumarNiki Jitendra Parmar","2017","http://link.springer.com/article/10.3758/s13428-016-0722-4","Article"
"EsPal: One-stop shopping for Spanish word properties","Behavior Research Methods","","45","4","10.3758/s13428-013-0326-1","Andrew DuchonManuel PereaNuria Sebastián-GallésAntonia MartíManuel Carreiras","2013","http://link.springer.com/article/10.3758/s13428-013-0326-1","Article"
"HelexKids: A word frequency database for Greek and Cypriot primary school children","Behavior Research Methods","","49","1","10.3758/s13428-015-0698-5","Aris R. TerzopoulosLynne G. DuncanMark A. J. WilsonGeorgia Z. NiolakiJackie Masterson","2017","http://link.springer.com/article/10.3758/s13428-015-0698-5","Article"
"Estimating affective word covariates using word association data","Behavior Research Methods","","48","4","10.3758/s13428-015-0680-2","Bram Van RensbergenSimon De DeyneGert Storms","2016","http://link.springer.com/article/10.3758/s13428-015-0680-2","Article"
"The Developmental Lexicon Project: A behavioral database to investigate visual word recognition across the lifespan","Behavior Research Methods","","49","6","10.3758/s13428-016-0851-9","Pauline SchröterSascha Schroeder","2017","http://link.springer.com/article/10.3758/s13428-016-0851-9","Article"
"The Chinese Lexicon Project: A megastudy of lexical decision performance for 25,000+ traditional Chinese two-character compound words","Behavior Research Methods","","49","4","10.3758/s13428-016-0810-5","Chi-Shing TseMelvin J. YapYuen-Lai ChanWei Ping SzeCyrus ShaoulDan Lin","2017","http://link.springer.com/article/10.3758/s13428-016-0810-5","Article"
"Silex: A database for silent-letter endings in French words","Behavior Research Methods","","49","5","10.3758/s13428-016-0832-z","Maxime GingrasMonique Sénéchal","2017","http://link.springer.com/article/10.3758/s13428-016-0832-z","Article"
"Introduction to special issue. Beyond the lab: Using big data to discover principles of cognition","Behavior Research Methods","","","","10.3758/s13428-019-01278-2","Gary LupyanRobert L. Goldstone","2019","http://link.springer.com/article/10.3758/s13428-019-01278-2","Article"
"A Web-Based Archive of Norms, Stimuli, and Data","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195583","Jonathan Vaughan","2004","http://link.springer.com/article/10.3758/BF03195583","Article"
"Usage frequencies of complement-taking verbs in Spanish and English: Data from Spanish monolinguals and Spanish—English bilinguals","Behavior Research Methods","","42","4","10.3758/BRM.42.4.1004","Paola E. DussiasAlejandra MarfulChip GerfenMaría Teresa Bajo Molina","2010","http://link.springer.com/article/10.3758/BRM.42.4.1004","Article"
"Producing high-dimensional semantic spaces from lexical co-occurrence","Behavior Research Methods, Instruments, & Computers","","28","2","10.3758/BF03204766","Kevin LundCurt Burgess","1996","http://link.springer.com/article/10.3758/BF03204766","Article"
"LEXIN: A lexical database from Spanish kindergarten and first-grade readers","Behavior Research Methods","","41","4","10.3758/BRM.41.4.1009","Silvia CorralMarta FerreroEdurne Goikoetxea","2009","http://link.springer.com/article/10.3758/BRM.41.4.1009","Article"
"ASL-LEX: A lexical database of American Sign Language","Behavior Research Methods","","49","2","10.3758/s13428-016-0742-0","Naomi K. CaselliZed Sevcikova SehyrAriel M. Cohen-GoldbergKaren Emmorey","2017","http://link.springer.com/article/10.3758/s13428-016-0742-0","Article"
"Cross-linguistic similarity norms for Japanese–English translation equivalents","Behavior Research Methods","","46","2","10.3758/s13428-013-0389-z","David AllenKathy Conklin","2014","http://link.springer.com/article/10.3758/s13428-013-0389-z","Article"
"Sublexical frequency measures for orthographic and phonological units in German","Behavior Research Methods","","39","3","10.3758/BF03193034","Markus J. HofmannPrisca StennekenMarkus ConradArthur M. Jacobs","2007","http://link.springer.com/article/10.3758/BF03193034","Article"
"Index of norms and ratings published in the Psychonomic Society journals","Behavior Research Methods, Instruments, & Computers","","31","4","10.3758/BF03200742","Robert W. ProctorKim-Phuong L. Vu","1999","http://link.springer.com/article/10.3758/BF03200742","Article"
"The Bristol norms for age of acquisition, imageability, and familiarity","Behavior Research Methods","","38","4","10.3758/BF03193891","Hans Stadthagen-GonzalezColin J. Davis","2006","http://link.springer.com/article/10.3758/BF03193891","Article"
"Spoken word frequency counts based on 1.6 million words in American English","Behavior Research Methods","","39","4","10.3758/BF03193000","Matthew J. PastizzoRobert F. Carbone","2007","http://link.springer.com/article/10.3758/BF03193000","Article"
"Abstract noun classification: using a neural network to match word context and word meaning","Behavior Research Methods, Instruments, & Computers","","30","2","10.3758/BF03200654","Katja Wiemer-Hastings","1998","http://link.springer.com/article/10.3758/BF03200654","Article"
"Chinese character handwriting: A large-scale behavioral study and a database","Behavior Research Methods","","","","10.3758/s13428-019-01206-4","Ruiming WangShuting HuangYacong ZhouZhenguang G. Cai","2019","http://link.springer.com/article/10.3758/s13428-019-01206-4","Article"
"CRIE: An automated analyzer for Chinese texts","Behavior Research Methods","","48","4","10.3758/s13428-015-0649-1","Yao-Ting SungTao-Hsing ChangWei-Chun LinKuan-Sheng HsiehKuo-En Chang","2016","http://link.springer.com/article/10.3758/s13428-015-0649-1","Article"
"A Web-based interface to calculate phonotactic probability for words and nonwords in Modern Standard Arabic","Behavior Research Methods","","50","1","10.3758/s13428-017-0872-z","Faisal AljasserMichael S. Vitevitch","2018","http://link.springer.com/article/10.3758/s13428-017-0872-z","Article"
"Predicting raters’ transparency judgments of English and Chinese morphological constituents using latent semantic analysis","Behavior Research Methods","","46","1","10.3758/s13428-013-0360-z","Hsueh-Cheng WangLi-Chuan HsuYi-Min TienMarc Pomplun","2014","http://link.springer.com/article/10.3758/s13428-013-0360-z","Article"
"StimulStat: A lexical database for Russian","Behavior Research Methods","","50","6","10.3758/s13428-017-0994-3","Svetlana AlexeevaNatalia SlioussarDaria Chernova","2018","http://link.springer.com/article/10.3758/s13428-017-0994-3","Article"
"Measuring local context as context–word probabilities","Behavior Research Methods","","44","2","10.3758/s13428-011-0148-y","Lance W. Hahn","2012","http://link.springer.com/article/10.3758/s13428-011-0148-y","Article"
"Type and token bigram frequencies for two-through nine-letter words and the prediction of anagram difficulty","Behavior Research Methods","","43","2","10.3758/s13428-011-0068-x","David KnightSteven J. Muncer","2011","http://link.springer.com/article/10.3758/s13428-011-0068-x","Article"
"GreekLex: A lexical database of Modern Greek","Behavior Research Methods","","40","3","10.3758/BRM.40.3.773","Maria KtoriWalter J. B. van HeuvenNicola J. Pitchford","2008","http://link.springer.com/article/10.3758/BRM.40.3.773","Article"
"Heteronyms and polyphones: Categories of words with multiple phonemic representations","Behavior Research Methods & Instrumentation","","13","3","10.3758/BF03202018","Maryanne MartinGregory V. JonesDouglas L. NelsonLouise Nelson","1981","http://link.springer.com/article/10.3758/BF03202018","Article"
"Using Internet search engines to estimate word frequency","Behavior Research Methods, Instruments, & Computers","","34","2","10.3758/BF03195456","Irene V. BlairGeoffrey R. UrlandJennifer E. Ma","2002","http://link.springer.com/article/10.3758/BF03195456","Article"
"The Macroscope: A tool for examining the historical structure of language","Behavior Research Methods","","","","10.3758/s13428-018-1177-6","Ying LiTomas EngelthalerCynthia S. Q. SiewThomas T. Hills","2019","http://link.springer.com/article/10.3758/s13428-018-1177-6","Article"
"“Going to town”: Large-scale norming and statistical analysis of 870 American English idioms","Behavior Research Methods","","49","2","10.3758/s13428-016-0747-8","Nyssa Z. BulkesDarren Tanner","2017","http://link.springer.com/article/10.3758/s13428-016-0747-8","Article"
"Computerized summary scoring: crowdsourcing-based latent semantic analysis","Behavior Research Methods","","50","5","10.3758/s13428-017-0982-7","Haiying LiZhiqiang CaiArthur C. Graesser","2018","http://link.springer.com/article/10.3758/s13428-017-0982-7","Article"
"Descriptive norms for 245 Italian idiomatic expressions","Behavior Research Methods","","43","1","10.3758/s13428-010-0018-z","Patrizia TabossiLisa ArduinoRachele Fanari","2011","http://link.springer.com/article/10.3758/s13428-010-0018-z","Article"
"LSAfun - An R package for computations based on Latent Semantic Analysis","Behavior Research Methods","","47","4","10.3758/s13428-014-0529-0","Fritz GüntherCarolin DudschigBarbara Kaup","2015","http://link.springer.com/article/10.3758/s13428-014-0529-0","Article"
"From simple associations to the building blocks of language: Modeling meaning in memory with the HAL model","Behavior Research Methods, Instruments, & Computers","","30","2","10.3758/BF03200643","Curt Burgess","1998","http://link.springer.com/article/10.3758/BF03200643","Article"
"Imageability ratings for 3,000 monosyllabic words","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195585","Michael J. CorteseApril Fugett","2004","http://link.springer.com/article/10.3758/BF03195585","Article"
"Beyond frequency counts: Novel conceptual recurrence analysis metrics to index semantic coordination in team communications","Behavior Research Methods","","51","1","10.3758/s13428-018-1132-6","Michael T. TolstonMichael A. RileyVincent MancusoVictor FinomoreGregory J. Funke","2019","http://link.springer.com/article/10.3758/s13428-018-1132-6","Article"
"Objective age of acquisition for 223 Italian words: Norms and effects on picture naming speed","Behavior Research Methods","","42","1","10.3758/BRM.42.1.126","Lorella LottoLuca SurianRemo Job","2010","http://link.springer.com/article/10.3758/BRM.42.1.126","Article"
"English palindromes: A distributional model","Behavior Research Methods & Instrumentation","","12","5","10.3758/BF03201821","Gregory V. Jones","1980","http://link.springer.com/article/10.3758/BF03201821","Article"
"MorphoLex: A derivational morphological database for 70,000 English words","Behavior Research Methods","","50","4","10.3758/s13428-017-0981-8","Claudia H. Sánchez-GutiérrezHugo MailhotS. Hélène DeaconMaximiliano A. Wilson","2018","http://link.springer.com/article/10.3758/s13428-017-0981-8","Article"
"The rippling dynamics of valenced messages in naturalistic youth chat","Behavior Research Methods","","","","10.3758/s13428-018-1140-6","Seth FreyKarsten DonnayDirk HelbingRobert W. SumnerMaarten W. Bos","2018","http://link.springer.com/article/10.3758/s13428-018-1140-6","Article"
"ANGST: Affective norms for German sentiment terms, derived from the affective norms for English words","Behavior Research Methods","","46","4","10.3758/s13428-013-0426-y","David S. SchmidtkeTobias SchröderArthur M. JacobsMarkus Conrad","2014","http://link.springer.com/article/10.3758/s13428-013-0426-y","Article"
"Speaking two “Languages” in America: A semantic space analysis of how presidential candidates and their supporters represent abstract political concepts differently","Behavior Research Methods","","49","5","10.3758/s13428-017-0931-5","Ping LiBenjamin SchlossD. Jake Follmer","2017","http://link.springer.com/article/10.3758/s13428-017-0931-5","Article"
"Historical evolution of concrete and abstract language revisited","Behavior Research Methods","","","","10.3758/s13428-018-1071-2","Bryor SnefjellaMichel GénéreuxVictor Kuperman","2018","http://link.springer.com/article/10.3758/s13428-018-1071-2","Article"
"Q2Stress: A database for multiple cues to stress assignment in Italian","Behavior Research Methods","","49","6","10.3758/s13428-016-0845-7","Giacomo SpinelliSimone SulpizioCristina Burani","2017","http://link.springer.com/article/10.3758/s13428-016-0845-7","Article"
"Using temporal cohesion to predict temporal coherence in narrative and expository texts","Behavior Research Methods","","39","2","10.3758/BF03193150","Nicholas D. DuranPhilip M. McCarthyArt C. GraesserDanielle S. McNamara","2007","http://link.springer.com/article/10.3758/BF03193150","Article"
"Measuring the importance of context when modeling language comprehension","Behavior Research Methods","","51","2","10.3758/s13428-019-01200-w","Justin GartenBrendan KennedyKenji SagaeMorteza Dehghani","2019","http://link.springer.com/article/10.3758/s13428-019-01200-w","Article"
"WordGen: A tool for word selection and nonword generation in Dutch, English, German, and French","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195595","Wouter DuyckTimothy DesmetLieven P. C. VerbekeMarc Brysbaert","2004","http://link.springer.com/article/10.3758/BF03195595","Article"
"Word naming and psycholinguistic norms: Chinese","Behavior Research Methods","","39","2","10.3758/BF03193147","Youyi LiuHua ShuPing Li","2007","http://link.springer.com/article/10.3758/BF03193147","Article"
"Evaluation of unsupervised semantic mapping of natural language with Leximancer concept mapping","Behavior Research Methods","","38","2","10.3758/BF03192778","Andrew E. SmithMichael S. Humphreys","2006","http://link.springer.com/article/10.3758/BF03192778","Article"
"A Web-based interface to calculate phonotactic probability for words and nonwords in English","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195594","Michael S. VitevitchPaul A. Luce","2004","http://link.springer.com/article/10.3758/BF03195594","Article"
"Large-scale latent semantic analysis","Behavior Research Methods","","43","2","10.3758/s13428-010-0050-z","Andrew McGregor Olney","2011","http://link.springer.com/article/10.3758/s13428-010-0050-z","Article"
"Cohesion network analysis of CSCL participation","Behavior Research Methods","","50","2","10.3758/s13428-017-0888-4","Mihai DascaluDanielle S. McNamaraStefan Trausan-MatuLaura K. Allen","2018","http://link.springer.com/article/10.3758/s13428-017-0888-4","Article"
"Affective norms for 720 French words rated by children and adolescents (FANchild)","Behavior Research Methods","","49","5","10.3758/s13428-016-0831-0","Catherine MonnierArielle Syssau","2017","http://link.springer.com/article/10.3758/s13428-016-0831-0","Article"
"Subjective frequency ratings for 432 ASL signs","Behavior Research Methods","","46","2","10.3758/s13428-013-0370-x","Rachel I. MayberryMatthew L. HallMeghan Zvaigzne","2014","http://link.springer.com/article/10.3758/s13428-013-0370-x","Article"
"Entropy, semantic relatedness and proximity","Behavior Research Methods","","43","3","10.3758/s13428-011-0087-7","Lance W. HahnRobert M. Sivley","2011","http://link.springer.com/article/10.3758/s13428-011-0087-7","Article"
"Assessing the use of multiple sources in student essays","Behavior Research Methods","","44","3","10.3758/s13428-012-0214-0","Peter HastingsSimon HughesJoseph P. MaglianoSusan R. GoldmanKimberly Lawless","2012","http://link.springer.com/article/10.3758/s13428-012-0214-0","Article"
"LAB: Linguistic Annotated Bibliography – a searchable portal for normed database information","Behavior Research Methods","","","","10.3758/s13428-018-1130-8","Erin M. BuchananK. D. ValentineNicholas P. Maxwell","2018","http://link.springer.com/article/10.3758/s13428-018-1130-8","Article"
"Using the World-Wide Web to obtain large-scale word norms: 190,212 ratings on a set of 2,654 German nouns","Behavior Research Methods","","41","1","10.3758/BRM.41.1.13","Olaf LahlAnja S. GöritzReinhard PietrowskyJessica Rosenberg","2009","http://link.springer.com/article/10.3758/BRM.41.1.13","Article"
"SignStream: A tool for linguistic and computer vision research on visual-gestural language data","Behavior Research Methods, Instruments, & Computers","","33","3","10.3758/BF03195384","Carol NeidleStan SclaroffVassilis Athitsos","2001","http://link.springer.com/article/10.3758/BF03195384","Article"
"AutoTutor: A tutor with dialogue in natural language","Behavior Research Methods, Instruments, & Computers","","36","2","10.3758/BF03195563","Arthur C. GraesserShulan LuGeorge Tanner JacksonHeather Hite MitchellMathew VenturaAndrew OlneyMax M. Louwerse","2004","http://link.springer.com/article/10.3758/BF03195563","Article"
"Semantic feature production norms for a large set of living and nonliving things","Behavior Research Methods","","37","4","10.3758/BF03192726","Ken McRaeGeorge S. CreeMark S. SeidenbergChris Mcnorgan","2005","http://link.springer.com/article/10.3758/BF03192726","Article"
"Word naming times and psycholinguistic norms for Italian nouns","Behavior Research Methods, Instruments, & Computers","","34","3","10.3758/BF03195471","Laura BarcaCristina BuraniLisa S. Arduino","2002","http://link.springer.com/article/10.3758/BF03195471","Article"
"BuscaPalabras: A program for deriving orthographic and phonological neighborhood statistics and other psycholinguistic indices in Spanish","Behavior Research Methods","","37","4","10.3758/BF03192738","Colin J. DavisManuel Perea","2005","http://link.springer.com/article/10.3758/BF03192738","Article"
"A database for semantic, grammatical, and frequency properties of the first words acquired by Italian children","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195599","Pasquale RinaldiLaura BarcaCristina Burani","2004","http://link.springer.com/article/10.3758/BF03195599","Article"
"Normative data on the familiarity and difficulty of 196 Spanish word fragments","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195602","Carmen DasíMaría José SolerJuan Carlos Ruiz","2004","http://link.springer.com/article/10.3758/BF03195602","Article"
"LEXOP: A lexical database providing orthography-phonology statistics for French monosyllabic words","Behavior Research Methods, Instruments, & Computers","","31","2","10.3758/BF03207735","Ronald PeeremanAlain Content","1999","http://link.springer.com/article/10.3758/BF03207735","Article"
"Normative data for number of word meanings","Behavior Research Methods, Instruments, & Computers","","22","6","10.3758/BF03204432","F. Richard FerraroGeorge Kellas","1990","http://link.springer.com/article/10.3758/BF03204432","Article"
"A collection of 4,741 word fragments that have unique completions with respect to 146,205 words","Behavior Research Methods, Instruments, & Computers","","25","4","10.3758/BF03204542","Janet M. GibsonJohn O. Brooks","1993","http://link.springer.com/article/10.3758/BF03204542","Article"
"Similarity relations among spoken words: The special status of rimes in English","Behavior Research Methods, Instruments, & Computers","","34","3","10.3758/BF03195470","Bruno De CaraUsha Goswami","2002","http://link.springer.com/article/10.3758/BF03195470","Article"
"Using genetic programming to discover nonlinear variable interactions","Behavior Research Methods, Instruments, & Computers","","35","2","10.3758/BF03202543","Chris WestburyLori BuchananMichael SandersonMijke RhemtullaLeah Phillips","2003","http://link.springer.com/article/10.3758/BF03202543","Article"
"Extensions of the Paivio, Yuille, and Madigan (1968) norms","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195584","James M. ClarkAllan Paivio","2004","http://link.springer.com/article/10.3758/BF03195584","Article"
"Moved by words: Affective ratings for a set of 2,266 Spanish words in five discrete emotion categories","Behavior Research Methods","","49","3","10.3758/s13428-016-0768-3","Pilar FerréMarc GuaschNatalia Martínez-GarcíaIsabel FragaJosé Antonio Hinojosa","2017","http://link.springer.com/article/10.3758/s13428-016-0768-3","Article"
"Formality of the Chinese collective leadership","Behavior Research Methods","","48","3","10.3758/s13428-016-0775-4","Haiying LiArthur C. Graesser","2016","http://link.springer.com/article/10.3758/s13428-016-0775-4","Article"
"Efficient n-gram analysis in R with cmscu","Behavior Research Methods","","48","3","10.3758/s13428-016-0766-5","David W. VinsonJason K. DavisSuzanne S. SindiRick Dale","2016","http://link.springer.com/article/10.3758/s13428-016-0766-5","Article"
"A modular, extensible approach to massive ecologically valid behavioral data","Behavior Research Methods","","","","10.3758/s13428-018-1167-8","Mark VanDamPaul De Palma","2018","http://link.springer.com/article/10.3758/s13428-018-1167-8","Article"
"Spanish norms for age of acquisition, concept familiarity, lexical frequency, manipulability, typicality, and other variables for 820 words from 14 living/nonliving concepts","Behavior Research Methods","","46","4","10.3758/s13428-013-0435-x","F. Javier Moreno-MartínezPedro R. MontoroInmaculada C. Rodríguez-Rojo","2014","http://link.springer.com/article/10.3758/s13428-013-0435-x","Article"
"Imageability estimates for 3,000 disyllabic words","Behavior Research Methods","","44","2","10.3758/s13428-011-0162-0","Jocelyn SchockMichael J. CorteseMaya M. Khanna","2012","http://link.springer.com/article/10.3758/s13428-011-0162-0","Article"
"The British Sign Language (BSL) norms for age of acquisition, familiarity, and iconicity","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1079","David P. VinsonKearsy CormierTanya DenmarkAdam SchembriGabriella Vigliocco","2008","http://link.springer.com/article/10.3758/BRM.40.4.1079","Article"
"Reading ability and print exposure: item response theory analysis of the author recognition test","Behavior Research Methods","","47","4","10.3758/s13428-014-0534-3","Mariah MoorePeter C. Gordon","2015","http://link.springer.com/article/10.3758/s13428-014-0534-3","Article"
"The tool for the automatic analysis of text cohesion (TAACO): Automatic assessment of local, global, and text cohesion","Behavior Research Methods","","48","4","10.3758/s13428-015-0651-7","Scott A. CrossleyKristopher KyleDanielle S. McNamara","2016","http://link.springer.com/article/10.3758/s13428-015-0651-7","Article"
"A database of 629 English compound words: ratings of familiarity, lexeme meaning dominance, semantic transparency, age of acquisition, imageability, and sensory experience","Behavior Research Methods","","47","4","10.3758/s13428-014-0523-6","Barbara J. JuhaszYun-Hsuan LaiMichelle L. Woodcock","2015","http://link.springer.com/article/10.3758/s13428-014-0523-6","Article"
"The bit in the middle and why it’s important: a computational analysis of the linguistic features of body paragraphs","Behavior Research Methods","","43","1","10.3758/s13428-010-0021-4","John C. MyersPhilip M. McCarthyNicholas D. DuranDanielle S. McNamara","2011","http://link.springer.com/article/10.3758/s13428-010-0021-4","Article"
"Age of acquisition estimates for 3,000 disyllabic words","Behavior Research Methods","","44","4","10.3758/s13428-012-0209-x","Jocelyn SchockMichael J. CorteseMaya M. KhannaSean Toppi","2012","http://link.springer.com/article/10.3758/s13428-012-0209-x","Article"
"Age-of-acquisition norms for a set of 1,749 Portuguese words","Behavior Research Methods","","42","2","10.3758/BRM.42.2.474","Manuela L. CameirãoSelene G. Vicente","2010","http://link.springer.com/article/10.3758/BRM.42.2.474","Article"
"Human use regulatory affairs advisor (HURAA): Learning about research ethics with intelligent learning modules","Behavior Research Methods, Instruments, & Computers","","36","2","10.3758/BF03195569","Xiangen HuArthur C. Graesser","2004","http://link.springer.com/article/10.3758/BF03195569","Article"
"Frequency of word usage and perceived word difficulty: Ratings of Kučera and Francis words","Behavior Research Methods, Instruments, & Computers","","25","4","10.3758/BF03204543","Alan P. Rudell","1993","http://link.springer.com/article/10.3758/BF03204543","Article"
"The French Lexicon Project: Lexical decision data for 38,840 French words and 38,840 pseudowords","Behavior Research Methods","","42","2","10.3758/BRM.42.2.488","Ludovic FerrandBoris NewMarc BrysbaertEmmanuel KeuleersPatrick BoninAlain MéotMaria AugustinovaChristophe Pallier","2010","http://link.springer.com/article/10.3758/BRM.42.2.488","Article"
"ONESC: A database of orthographic neighbors for Spanish read by children","Behavior Research Methods","","40","1","10.3758/BRM.40.1.191","Jesús A. Martínez MartínM. Emma García Pérez","2008","http://link.springer.com/article/10.3758/BRM.40.1.191","Article"
"Train-to-Code: An adaptive expert system for training systematic observation and coding skills","Behavior Research Methods","","40","3","10.3758/BRM.40.3.673","Jessica M. RayRoger D. Ray","2008","http://link.springer.com/article/10.3758/BRM.40.3.673","Article"
"The Malay Lexicon Project: A database of lexical statistics for 9,592 words","Behavior Research Methods","","42","4","10.3758/BRM.42.4.992","Melvin J. YapSusan J. Rickard LiowSajlia Binte JalilSiti Syuhada Binte Faizal","2010","http://link.springer.com/article/10.3758/BRM.42.4.992","Article"
"A simple method for measuring brain asymmetry in children: Application to autism","Behavior Research Methods","","41","3","10.3758/BRM.41.3.812","R. A. WittlingE. SchweigerL. RizhovaE. A. VershininaL. B. Starup","2009","http://link.springer.com/article/10.3758/BRM.41.3.812","Article"
"Frequency of meaning use for ambiguous and unambiguous words","Behavior Research Methods, Instruments, & Computers","","31","3","10.3758/BF03200731","Zenzi M. Griffin","1999","http://link.springer.com/article/10.3758/BF03200731","Article"
"MELD-SCH: A megastudy of lexical decision in simplified Chinese","Behavior Research Methods","","50","5","10.3758/s13428-017-0944-0","Yiu-Kei TsangJian HuangMing LuiMingfeng XueYin-Wah Fiona ChanSuiping WangHsuan-Chih Chen","2018","http://link.springer.com/article/10.3758/s13428-017-0944-0","Article"
"Affective norms of 875 Spanish words for five discrete emotional categories and two emotional dimensions","Behavior Research Methods","","48","1","10.3758/s13428-015-0572-5","J. A. HinojosaN. Martínez-GarcíaC. Villalba-GarcíaU. Fernández-FolgueirasA. Sánchez-CarmonaM. A. PozoP. R. Montoro","2016","http://link.springer.com/article/10.3758/s13428-015-0572-5","Article"
"Predictors of timed picture naming in Chinese","Behavior Research Methods","","39","2","10.3758/BF03193165","Brendan Stuart WeekesHua ShuMeiling HaoYouyi LiuLi Hai Tan","2007","http://link.springer.com/article/10.3758/BF03193165","Article"
"The NITE XML Toolkit: Flexible annotation for multimodal language data","Behavior Research Methods, Instruments, & Computers","","35","3","10.3758/BF03195511","Jean CarlettaStefan EvertUlrich HeidJonathan KilgourJudy RobertsonHolger Voormann","2003","http://link.springer.com/article/10.3758/BF03195511","Article"
"Word prevalence norms for 62,000 English lemmas","Behavior Research Methods","","51","2","10.3758/s13428-018-1077-9","Marc BrysbaertPaweł ManderaSamantha F. McCormickEmmanuel Keuleers","2019","http://link.springer.com/article/10.3758/s13428-018-1077-9","Article"
"Automatically deriving readers’ knowledge structures from texts","Behavior Research Methods, Instruments, & Computers","","31","2","10.3758/BF03207712","Peter W. FoltzAmber D. wells","1999","http://link.springer.com/article/10.3758/BF03207712","Article"
"Affective norms for 210 British English and Finnish nouns","Behavior Research Methods","","42","1","10.3758/BRM.42.1.134","Tiina M. EilolaJelena Havelka","2010","http://link.springer.com/article/10.3758/BRM.42.1.134","Article"
"Computationally constructing a repository of compound remote associates test items in American English with comRAT-G","Behavior Research Methods","","50","5","10.3758/s13428-017-0965-8","Ana-Maria OlteţeanuHolger SchultheisJonathan B. Dyer","2018","http://link.springer.com/article/10.3758/s13428-017-0965-8","Article"
"The adaptation of the Affective Norms for English Words (ANEW) for Italian","Behavior Research Methods","","46","3","10.3758/s13428-013-0405-3","Maria MontefineseEttore AmbrosiniBeth FairfieldNicola Mammarella","2014","http://link.springer.com/article/10.3758/s13428-013-0405-3","Article"
"Russian norms for name agreement, image agreement for the colorized version of the Snodgrass and Vanderwart pictures and age of acquisition, conceptual familiarity, and imageability scores for modal object names","Behavior Research Methods","","43","4","10.3758/s13428-011-0121-9","Diana TsaparinaPatrick BoninAlain Méot","2011","http://link.springer.com/article/10.3758/s13428-011-0121-9","Article"
"The development and analysis of tutorial dialogues in AutoTutor Lite","Behavior Research Methods","","45","3","10.3758/s13428-013-0352-z","Christopher R. WolfeColin L. WidmerValerie F. ReynaXiangen HuElizabeth M. CedillosChristopher R. FisherPriscilla G. Brust-RenckTriana C. WilliamsIsabella Damas VannucchiAudrey M. Weil","2013","http://link.springer.com/article/10.3758/s13428-013-0352-z","Article"
"Reading time data for evaluating broad-coverage models of English sentence processing","Behavior Research Methods","","45","4","10.3758/s13428-012-0313-y","Stefan L. FrankIrene Fernandez MonsalveRobin L. ThompsonGabriella Vigliocco","2013","http://link.springer.com/article/10.3758/s13428-012-0313-y","Article"
"Evidence for several components of word familiarity","Behavior Research Methods","","37","3","10.3758/BF03192724","Françoise CordierJean-François Le Ny","2005","http://link.springer.com/article/10.3758/BF03192724","Article"
"Measuring and modeling facial affect","Behavior Research Methods, Instruments, & Computers","","32","4","10.3758/BF03200822","Diane J. SchianoSheryl EhrlichKrisnawan RahardjaKyle Sheridan","2000","http://link.springer.com/article/10.3758/BF03200822","Article"
"Assessing short summaries with human judgments procedure and latent semantic analysis in narrative and expository texts","Behavior Research Methods","","38","4","10.3758/BF03193894","José A. LeónRicardo OlmosInmaculada EscuderoJosé J. CañasLalo Salmerón","2006","http://link.springer.com/article/10.3758/BF03193894","Article"
"Anagram software for cognitive research that enables specification of psycholinguistic variables","Behavior Research Methods","","38","2","10.3758/BF03192769","Robert D. VincentYael K. GoldbergDebra A. Titone","2006","http://link.springer.com/article/10.3758/BF03192769","Article"
"Statistical analysis of the bidirectional inconsistency of spelling and sound in French","Behavior Research Methods, Instruments, & Computers","","28","4","10.3758/BF03200539","Johannes C. ZieglerArthur M. JacobsGregory O. Stone","1996","http://link.springer.com/article/10.3758/BF03200539","Article"
"Estimated age of acquisition norms for 834 Portuguese nouns and their relation with other psycholinguistic variables","Behavior Research Methods","","39","3","10.3758/BF03193013","J. Frederico MarquesFrancisca L. FonsecaSofia MoraisInês A. Pinto","2007","http://link.springer.com/article/10.3758/BF03193013","Article"
"Type-based bigram frequencies for five-letter words","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195587","Laura R. NovickSteven J. Sherman","2004","http://link.springer.com/article/10.3758/BF03195587","Article"
"Dutch norm data for 13 semantic categories and 338 exemplars","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195597","Wim RutsSimon De DeyneEef AmeelWolf VanpaemelTimothy VerbeemenGert Storms","2004","http://link.springer.com/article/10.3758/BF03195597","Article"
"Acoustic sleepiness detection: Framework and validation of a speech-adapted pattern recognition approach","Behavior Research Methods","","41","3","10.3758/BRM.41.3.795","Jarek KrajewskiAnton BatlinerMartin Golz","2009","http://link.springer.com/article/10.3758/BRM.41.3.795","Article"
